shortId	type	title	slug	scenarioId	actionCount	n_actions	n_human	n_model	human_chars	model_chars	n_undone	n_deleted	n_images	first_at	last_at	n_days	memory_chars	an_chars	instr_chars	n_storycards	tags	scripts	types	path
JpHI7hsk62mO	scenario	Interview with a Unit of Child Pornography	JpHI7hsk62mO__interview-with-a-unit-of-child-pornography			0	0	0	0	0	0	0	0			0	999	150	0	0	nsfw	onInput.js|onModelContext.js|onOutput.js|sharedLibrary.js		exports/scenarios/JpHI7hsk62mO__interview-with-a-unit-of-child-pornography
KJ0rjzg1m231	scenario	A Trick and Two Treats Knock on Your Door	KJ0rjzg1m231__a-trick-and-two-treats-knock-on-your-door			0	0	0	0	0	0	0	0			0	239	150	0	0	nsfw			exports/scenarios/KJ0rjzg1m231__a-trick-and-two-treats-knock-on-your-door
L7lAZCg1_Jzu	scenario		L7lAZCg1_Jzu__untitled			0	0	0	0	0	0	0	0			0	0	0	0	34				exports/scenarios/L7lAZCg1_Jzu__untitled
MDlAaOYRiYT5	scenario	AI Dungeon Respite Center	MDlAaOYRiYT5__ai-dungeon-respite-center			0	0	0	0	0	0	0	0			0	0	148	0	0	nsfw			exports/scenarios/MDlAaOYRiYT5__ai-dungeon-respite-center
MK4CbT8Czbps	scenario	AI Dungeon Has Read The Community Guidelines	MK4CbT8Czbps__ai-dungeon-has-read-the-community-guidelines			0	0	0	0	0	0	0	0			0	996	128	0	0	nsfw|prohibition|the scenario war|standards and practices|hayes code|1419471294 dead moms|ginsburgs howl scenario|world is nsfw|us3			exports/scenarios/MK4CbT8Czbps__ai-dungeon-has-read-the-community-guidelines
MO7hK6hXl_hO	scenario	Not Saved By The Bell	MO7hK6hXl_hO__not-saved-by-the-bell			0	0	0	0	0	0	0	0			0	0	46	0	0	nsfw			exports/scenarios/MO7hK6hXl_hO__not-saved-by-the-bell
MQcC_k9bxQfZ	scenario	Crunchy Astrology/Hard Science Astrology	MQcC_k9bxQfZ__crunchy-astrologyhard-science-astrology			0	0	0	0	0	0	0	0			0	60	122	0	0	nsfw			exports/scenarios/MQcC_k9bxQfZ__crunchy-astrologyhard-science-astrology
OJ8cV05gueEf	scenario	Conversation with AI Dungeon: Conspiracy Theory and Conspiracy Praxis!	OJ8cV05gueEf__conversation-with-ai-dungeon-conspiracy-theory-and-conspirac			0	0	0	0	0	0	0	0			0	991	149	0	0	nsfw			exports/scenarios/OJ8cV05gueEf__conversation-with-ai-dungeon-conspiracy-theory-and-conspirac
Oif91or7uT_l	scenario		Oif91or7uT_l__untitled			0	0	0	0	0	0	0	0			0	0	0	0	0				exports/scenarios/Oif91or7uT_l__untitled
OkTMLXl2cE3r	scenario	AirBNBed the Sketchy Sex Pad Your Parents Second Honeymoon?	OkTMLXl2cE3r__airbnbed-the-sketchy-sex-pad-your-parents-second-honeymoon			0	0	0	0	0	0	0	0			0	607	112	0	0	nsfw|sketchysex|gayporn|airbnb|hospitality|nonlinearcumpdump|customerfanservice|u=u|pnp|imonit|chemsexcomedy			exports/scenarios/OkTMLXl2cE3r__airbnbed-the-sketchy-sex-pad-your-parents-second-honeymoon
PpPzwhETOeLQ	scenario	Apocalyptic	PpPzwhETOeLQ__apocalyptic			0	0	0	0	0	0	0	0			0	0	88	3	0				exports/scenarios/PpPzwhETOeLQ__apocalyptic
QpiAUYQ1RTZr	scenario	Transnational Respite Center of Peninsula City, East Prosperous Region	QpiAUYQ1RTZr__transnational-respite-center-of-peninsula-city-east-prospero			0	0	0	0	0	0	0	0			0	1000	150	0	0	nsfw|wellness|respitecenter|peersupport|de-institutionalization|systopian|socialscifi|diy|dignityofrisk|righttofail|neurodiversity			exports/scenarios/QpiAUYQ1RTZr__transnational-respite-center-of-peninsula-city-east-prospero
R66aUF6bELPm	scenario	Weekend of Fuckery	R66aUF6bELPm__weekend-of-fuckery			0	0	0	0	0	0	0	0			0	96	137	0	0	nsfw			exports/scenarios/R66aUF6bELPm__weekend-of-fuckery
RV6pQOW79lQn	scenario	Dhizome	RV6pQOW79lQn__dhizome			0	0	0	0	0	0	0	0			0	0	0	0	24	nsfw			exports/scenarios/RV6pQOW79lQn__dhizome
S4ZU9EHsst5J	scenario	The Hornbirds And Drugbees	S4ZU9EHsst5J__the-hornbirds-and-drugbees			0	0	0	0	0	0	0	0			0	302	78	0	0	nsfw			exports/scenarios/S4ZU9EHsst5J__the-hornbirds-and-drugbees
TPt0cWd6jd04	scenario	"""Coup de Grace"""	TPt0cWd6jd04__coup-de-grace			0	0	0	0	0	0	0	0			0	0	0	0	24	nsfw			exports/scenarios/TPt0cWd6jd04__coup-de-grace
TeIzaTnsREhf	scenario	The Other Art Book Fair	TeIzaTnsREhf__the-other-art-book-fair			0	0	0	0	0	0	0	0			0	0	0	0	30	nsfw			exports/scenarios/TeIzaTnsREhf__the-other-art-book-fair
TgrgVXEylVXi	scenario	SETI presents Universally Incorrect	TgrgVXEylVXi__seti-presents-universally-incorrect			0	0	0	0	0	0	0	0			0	701	128	0	0	nsfw			exports/scenarios/TgrgVXEylVXi__seti-presents-universally-incorrect
UVSovdSGStgu	scenario	Enter the Non-Fungible Token Art Market	UVSovdSGStgu__enter-the-non-fungible-token-art-market			0	0	0	0	0	0	0	0			0	1000	146	0	0				exports/scenarios/UVSovdSGStgu__enter-the-non-fungible-token-art-market
V0UIh8T3xmlQ	scenario	Our Evolving Mental Health Crisis	V0UIh8T3xmlQ__our-evolving-mental-health-crisis			0	0	0	0	0	0	0	0			0	917	150	0	0				exports/scenarios/V0UIh8T3xmlQ__our-evolving-mental-health-crisis
VLK1CZIL8B8m	scenario		VLK1CZIL8B8m__untitled			0	0	0	0	0	0	0	0			0	0	0	0	0				exports/scenarios/VLK1CZIL8B8m__untitled
WFDJ74xFWXdV	scenario	Date with 45, Pro Bono	WFDJ74xFWXdV__date-with-45-pro-bono			0	0	0	0	0	0	0	0			0	537	124	0	0	nsfw|holehearttoholeheart.|cheaptv|election 2020|hail mary mary|sim-patheticmagick|politics|nofomohomo|honeypot|dialogueheavy|nevernotsideboob			exports/scenarios/WFDJ74xFWXdV__date-with-45-pro-bono
WVG-W7UEe5M9	scenario	My Time With Thomas Pynchon	WVG-W7UEe5M9__my-time-with-thomas-pynchon			0	0	0	0	0	0	0	0			0	26	12	0	0				exports/scenarios/WVG-W7UEe5M9__my-time-with-thomas-pynchon
X0cxpNKG0KdC	scenario	Howl PT 1	X0cxpNKG0KdC__howl-pt-1			0	0	0	0	0	0	0	0			0	1000	64	0	0	nsfw			exports/scenarios/X0cxpNKG0KdC__howl-pt-1
X7JEuiqNFxCe	scenario		X7JEuiqNFxCe__untitled			0	0	0	0	0	0	0	0			0	0	0	0	0				exports/scenarios/X7JEuiqNFxCe__untitled
YAltEk6x7HJh	scenario	Guided Meditation	YAltEk6x7HJh__guided-meditation			0	0	0	0	0	0	0	0			0	0	0	0	0				exports/scenarios/YAltEk6x7HJh__guided-meditation
YRq66KC4tGOW	scenario		YRq66KC4tGOW__untitled			0	0	0	0	0	0	0	0			0	26	30	0	0				exports/scenarios/YRq66KC4tGOW__untitled
YWbXKWYvpAU_	scenario	And then there's Maude	YWbXKWYvpAU___and-then-theres-maude			0	0	0	0	0	0	0	0			0	22	22	0	0	nsfw			exports/scenarios/YWbXKWYvpAU___and-then-theres-maude
YheXU9giToKK	scenario		YheXU9giToKK__untitled			0	0	0	0	0	0	0	0			0	0	0	0	8				exports/scenarios/YheXU9giToKK__untitled
Z4V_U4Bbi6dp	scenario		Z4V_U4Bbi6dp__untitled			0	0	0	0	0	0	0	0			0	6	0	0	0				exports/scenarios/Z4V_U4Bbi6dp__untitled
ZIfuIbaPk_wh	scenario	people personal info finder	ZIfuIbaPk_wh__people-personal-info-finder			0	0	0	0	0	0	0	0			0	0	0	0	0				exports/scenarios/ZIfuIbaPk_wh__people-personal-info-finder
ZUWobv_OMAys	scenario	I  Didn't Want to Disturb You	ZUWobv_OMAys__i-didnt-want-to-disturb-you			0	0	0	0	0	0	0	0			0	774	137	0	0	nsfw			exports/scenarios/ZUWobv_OMAys__i-didnt-want-to-disturb-you
Zdw9GF4SB6sf	scenario	TOOSITANIA	Zdw9GF4SB6sf__toositania			0	0	0	0	0	0	0	0			0	0	0	0	46	nsfw			exports/scenarios/Zdw9GF4SB6sf__toositania
ZtEoD9sqxCbj	scenario	AI Dungeon: Standards/Practices/Trafficking Division	ZtEoD9sqxCbj__ai-dungeon-standardspracticestrafficking-division			0	0	0	0	0	0	0	0			0	980	146	0	0	nsfw			exports/scenarios/ZtEoD9sqxCbj__ai-dungeon-standardspracticestrafficking-division
_QyuMnen_Yjf	scenario	Mindfulness Meditation Generator	_QyuMnen_Yjf__mindfulness-meditation-generator			0	0	0	0	0	0	0	0			0	140	60	0	0	nsfw			exports/scenarios/_QyuMnen_Yjf__mindfulness-meditation-generator
_sqX_BA3pRtj	scenario	Birthday Sibyl Huffs Your Future	_sqX_BA3pRtj__birthday-sibyl-huffs-your-future			0	0	0	0	0	0	0	0			0	288	149	0	0	nsfw			exports/scenarios/_sqX_BA3pRtj__birthday-sibyl-huffs-your-future
b3gAI8UjChEk	scenario	Metaprompt Generator	b3gAI8UjChEk__metaprompt-generator			0	0	0	0	0	0	0	0			0	0	13	0	0	nsfw			exports/scenarios/b3gAI8UjChEk__metaprompt-generator
b590klkpBa8z	scenario	Diana Tourjee's 12 transfolk Walk Into A Bar	b590klkpBa8z__diana-tourjees-12-transfolk-walk-into-a-bar			0	0	0	0	0	0	0	0			0	0	58	0	0	nsfw			exports/scenarios/b590klkpBa8z__diana-tourjees-12-transfolk-walk-into-a-bar
bhSkWNB-ykCZ	scenario	Copy of Left Behind: After Dark	bhSkWNB-ykCZ__copy-of-left-behind-after-dark			0	0	0	0	0	0	0	0			0	415	126	0	0	nsfw|jesus|endtimes|is your soul hard?|xtianerotica|allroadsleadtomoreroads|charismatics|eschatology|abominationofdesolation|hardcore	onInput.js|onModelContext.js|onOutput.js|sharedLibrary.js		exports/scenarios/bhSkWNB-ykCZ__copy-of-left-behind-after-dark
c3WXd6DRRy1z	scenario	You and AID - On the Road to the WGA!	c3WXd6DRRy1z__you-and-aid-on-the-road-to-the-wga			0	0	0	0	0	0	0	0			0	1000	149	0	0	nsfw			exports/scenarios/c3WXd6DRRy1z__you-and-aid-on-the-road-to-the-wga
cMTkp1-DisUr	scenario	Customer Service Is Excited to Serve You	cMTkp1-DisUr__customer-service-is-excited-to-serve-you			0	0	0	0	0	0	0	0			0	0	119	0	0	nsfw			exports/scenarios/cMTkp1-DisUr__customer-service-is-excited-to-serve-you
dsqqJXDtysio	scenario		dsqqJXDtysio__untitled			0	0	0	0	0	0	0	0			0	0	0	0	0				exports/scenarios/dsqqJXDtysio__untitled
e7McNdbnH6ma	scenario	Great And Terrible Moments In Black History	e7McNdbnH6ma__great-and-terrible-moments-in-black-history			0	0	0	0	0	0	0	0			0	0	58	0	0				exports/scenarios/e7McNdbnH6ma__great-and-terrible-moments-in-black-history
fMMusPpvlX5U	scenario		fMMusPpvlX5U__untitled			0	0	0	0	0	0	0	0			0	0	0	0	0				exports/scenarios/fMMusPpvlX5U__untitled
g3fGKsfC1tV_	scenario	You're the new Doctor for Vladimir Harkonnen on Geidi Prime.	g3fGKsfC1tV___youre-the-new-doctor-for-vladimir-harkonnen-on-geidi-prime			0	0	0	0	0	0	0	0			0	939	121	0	0	nsfw			exports/scenarios/g3fGKsfC1tV___youre-the-new-doctor-for-vladimir-harkonnen-on-geidi-prime
gNowC81UO2eS	scenario	Copy of The Most Appropriate Expert For This Here Situation	gNowC81UO2eS__copy-of-the-most-appropriate-expert-for-this-here-situation			0	0	0	0	0	0	0	0			0	623	147	0	0	nsfw			exports/scenarios/gNowC81UO2eS__copy-of-the-most-appropriate-expert-for-this-here-situation
gP5El5378T8P	scenario	Pestilence: From Simple Life Form To The End Of Culture As We Know It	gP5El5378T8P__pestilence-from-simple-life-form-to-the-end-of-culture-as-we			0	0	0	0	0	0	0	0			0	999	149	0	9	nsfw			exports/scenarios/gP5El5378T8P__pestilence-from-simple-life-form-to-the-end-of-culture-as-we
gkw7lv0wX23g	scenario	GROK: the video game	gkw7lv0wX23g__grok-the-video-game			0	0	0	0	0	0	0	0			0	783	123	0	1	nsfw			exports/scenarios/gkw7lv0wX23g__grok-the-video-game
gpFG0Cs0bMmV	scenario	Undergo Schizoanalysis with Deleuze and Guattari!	gpFG0Cs0bMmV__undergo-schizoanalysis-with-deleuze-and-guattari			0	0	0	0	0	0	0	0			0	885	91	0	0	nsfw			exports/scenarios/gpFG0Cs0bMmV__undergo-schizoanalysis-with-deleuze-and-guattari
gwM5hdv_1riZ	scenario	Keith Ablow Knows Life Coaching	gwM5hdv_1riZ__keith-ablow-knows-life-coaching			0	0	0	0	0	0	0	0			0	169	0	0	0				exports/scenarios/gwM5hdv_1riZ__keith-ablow-knows-life-coaching
hU7skwlhVNBj	scenario	COVID-45’s Afterparty Planner	hU7skwlhVNBj__covid-45s-afterparty-planner			0	0	0	0	0	0	0	0			0	992	117	0	0	nsfw|election2020|romeneverdies|politics|holodeckhistory			exports/scenarios/hU7skwlhVNBj__covid-45s-afterparty-planner
hXnrsmNGqYsb	scenario	Polari for Beginners	hXnrsmNGqYsb__polari-for-beginners			0	0	0	0	0	0	0	0			0	42	11	0	0	nsfw			exports/scenarios/hXnrsmNGqYsb__polari-for-beginners
hhN24A8ILC5w	scenario	Take Two of Expert Generator	hhN24A8ILC5w__take-two-of-expert-generator			0	0	0	0	0	0	0	0			0	704	132	0	0	nsfw			exports/scenarios/hhN24A8ILC5w__take-two-of-expert-generator
iLRajjpxbV88	scenario	Finn 'gain gets Wokend	iLRajjpxbV88__finn-gain-gets-wokend			0	0	0	0	0	0	0	0			0	550	142	0	1	nsfw|bookofnighttime|bookofdreams|joyce|irish|psychedelicsyntax|machinelit|impossiblesequels			exports/scenarios/iLRajjpxbV88__finn-gain-gets-wokend
iTSZQcZyS479	scenario	You and AI Dungeon Direct You To Their Wedding Registry. You heard me.	iTSZQcZyS479__you-and-ai-dungeon-direct-you-to-their-wedding-registry-you			0	0	0	0	0	0	0	0			0	0	100	0	0	nsfw			exports/scenarios/iTSZQcZyS479__you-and-ai-dungeon-direct-you-to-their-wedding-registry-you
iVriy5PL8rLU	scenario	NoName's 88 Lines about 44 Black Men	iVriy5PL8rLU__nonames-88-lines-about-44-black-men			0	0	0	0	0	0	0	0			0	685	4	0	0	nsfw			exports/scenarios/iVriy5PL8rLU__nonames-88-lines-about-44-black-men
jGY-wi3MfhQQ	scenario	A Night At the Imperial Motel	jGY-wi3MfhQQ__a-night-at-the-imperial-motel			0	0	0	0	0	0	0	0			0	0	0	0	0	nsfw			exports/scenarios/jGY-wi3MfhQQ__a-night-at-the-imperial-motel
k7fsnygLe8fy	scenario	Conversation with New Testament Love	k7fsnygLe8fy__conversation-with-new-testament-love			0	0	0	0	0	0	0	0			0	976	98	0	0	nsfw|anthropomorphism|love|christianity|conversation|psychology			exports/scenarios/k7fsnygLe8fy__conversation-with-new-testament-love
kBtzYp4FNkzg	scenario	Oligarch	kBtzYp4FNkzg__oligarch			0	0	0	0	0	0	0	0			0	0	0	0	1				exports/scenarios/kBtzYp4FNkzg__oligarch
l4b44XmdOGC4	scenario		l4b44XmdOGC4__untitled			0	0	0	0	0	0	0	0			0	0	0	0	0				exports/scenarios/l4b44XmdOGC4__untitled
lC7RBStCizXv	scenario	Random Conspiracy Generator	lC7RBStCizXv__random-conspiracy-generator			0	0	0	0	0	0	0	0			0	0	0	3	0	nsfw			exports/scenarios/lC7RBStCizXv__random-conspiracy-generator
lju19KsMJC6n	scenario	You'd Like to Speak to Earth, the First Manager	lju19KsMJC6n__youd-like-to-speak-to-earth-the-first-manager			0	0	0	0	0	0	0	0			0	948	150	0	0	nsfw			exports/scenarios/lju19KsMJC6n__youd-like-to-speak-to-earth-the-first-manager
lsotuB1pcdQ9	scenario	AI Dungeon of Changes	lsotuB1pcdQ9__ai-dungeon-of-changes			0	0	0	0	0	0	0	0			0	1000	90	0	0	nsfw|iching|book of changes|selfhelp			exports/scenarios/lsotuB1pcdQ9__ai-dungeon-of-changes
lyblYBHcY7BM	scenario	Top 23 AI Dungeon accounts that AI Dungeon has had it up to here with!	lyblYBHcY7BM__top-23-ai-dungeon-accounts-that-ai-dungeon-has-had-it-up-to			0	0	0	0	0	0	0	0			0	0	52	0	0				exports/scenarios/lyblYBHcY7BM__top-23-ai-dungeon-accounts-that-ai-dungeon-has-had-it-up-to
m4NgiJz-xUIP	scenario		m4NgiJz-xUIP__untitled			0	0	0	0	0	0	0	0			0	0	0	0	0				exports/scenarios/m4NgiJz-xUIP__untitled
m7UhQIHyAlA9	scenario	same shit, different butt	m7UhQIHyAlA9__same-shit-different-butt			0	0	0	0	0	0	0	0			0	41	119	0	0				exports/scenarios/m7UhQIHyAlA9__same-shit-different-butt
mGY16yTkkOD5	scenario	AI Dungeon 5: Quantum Dungeon	mGY16yTkkOD5__ai-dungeon-5-quantum-dungeon			0	0	0	0	0	0	0	0			0	991	145	0	0	nsfw|crueltestsforfledgingai|readaboutquantumtheoryont|v|schroedingerscenario|quantum|edutainment|standupsciffi|stemcore|speculativegaming|deepmarketresearch			exports/scenarios/mGY16yTkkOD5__ai-dungeon-5-quantum-dungeon
mOcLvbWFtJwu	scenario	Ku Klux Kids!! White Supremacist Children's Programming	mOcLvbWFtJwu__ku-klux-kids-white-supremacist-childrens-programming			0	0	0	0	0	0	0	0			0	476	143	0	0	nsfw			exports/scenarios/mOcLvbWFtJwu__ku-klux-kids-white-supremacist-childrens-programming
mTmTaxJ-W20c	scenario		mTmTaxJ-W20c__untitled			0	0	0	0	0	0	0	0			0	0	0	0	0				exports/scenarios/mTmTaxJ-W20c__untitled
ml1T4oB6	scenario	Mistakes Were Made Day	ml1T4oB6__mistakes-were-made-day			0	0	0	0	0	0	0	0			0	0	0	0	0				exports/scenarios/ml1T4oB6__mistakes-were-made-day
msNeZ19qpd4g	scenario		msNeZ19qpd4g__untitled			0	0	0	0	0	0	0	0			0	0	0	0	0				exports/scenarios/msNeZ19qpd4g__untitled
nRwbXQ9_rMK2	scenario	ALIEN FIRST CONTACT - It's Go-Time, Earth!	nRwbXQ9_rMK2__alien-first-contact-its-go-time-earth			0	0	0	0	0	0	0	0			0	471	149	0	0				exports/scenarios/nRwbXQ9_rMK2__alien-first-contact-its-go-time-earth
nTsZPqMD4S7b	scenario	You are a Bard of Constant Sorrow	nTsZPqMD4S7b__you-are-a-bard-of-constant-sorrow			0	0	0	0	0	0	0	0			0	1000	16	0	0	nsfw			exports/scenarios/nTsZPqMD4S7b__you-are-a-bard-of-constant-sorrow
nts_zUoMCQh-	scenario	finish these lyrics	nts_zUoMCQh-__finish-these-lyrics			0	0	0	0	0	0	0	0			0	59	40	0	0	nsfw			exports/scenarios/nts_zUoMCQh-__finish-these-lyrics
nzS-v0mi4Gq4	scenario	Talking With Earth, Using Information Theory of Individuality	nzS-v0mi4Gq4__talking-with-earth-using-information-theory-of-individuality			0	0	0	0	0	0	0	0			0	938	150	0	0	nsfw			exports/scenarios/nzS-v0mi4Gq4__talking-with-earth-using-information-theory-of-individuality
o3srDwxeKfGe	scenario	You are Subject #374 for AI Dungeon, LLC's new psychoactive substance!	o3srDwxeKfGe__you-are-subject-374-for-ai-dungeon-llcs-new-psychoactive-sub			0	0	0	0	0	0	0	0			0	992	105	0	0	nsfw|psychopharmacology|drugs|aipharma|taster|cyberbiopolitics|drugbot2020|bioassay|shulgin|pihkal|tihkal			exports/scenarios/o3srDwxeKfGe__you-are-subject-374-for-ai-dungeon-llcs-new-psychoactive-sub
oTk9w0sjwO15	scenario	Dr. Drew and AI Dungeon on Loveline!	oTk9w0sjwO15__dr-drew-and-ai-dungeon-on-loveline			0	0	0	0	0	0	0	0			0	774	136	0	0	nsfw			exports/scenarios/oTk9w0sjwO15__dr-drew-and-ai-dungeon-on-loveline
opAnVtUyuY2E	scenario	toxic is as toxic fucks	opAnVtUyuY2E__toxic-is-as-toxic-fucks			0	0	0	0	0	0	0	0			0	34	0	0	0				exports/scenarios/opAnVtUyuY2E__toxic-is-as-toxic-fucks
p3R9ma5wvIKm	scenario	Poon AKA Purn (pronounced with pursed lips)	p3R9ma5wvIKm__poon-aka-purn-pronounced-with-pursed-lips			0	0	0	0	0	0	0	0			0	0	0	0	21	nsfw|racist_drug_war|overstated_harm			exports/scenarios/p3R9ma5wvIKm__poon-aka-purn-pronounced-with-pursed-lips
pQGLYfcglx-p	scenario	PBS Frontline Becomes AI Dungeon For A Day	pQGLYfcglx-p__pbs-frontline-becomes-ai-dungeon-for-a-day			0	0	0	0	0	0	0	0			0	1000	147	0	0	nsfw			exports/scenarios/pQGLYfcglx-p__pbs-frontline-becomes-ai-dungeon-for-a-day
pcTAASGYbKJQ	scenario	You Have Become Blockchain, Enabler of Worlds	pcTAASGYbKJQ__you-have-become-blockchain-enabler-of-worlds			0	0	0	0	0	0	0	0			0	980	99	0	0	nsfw			exports/scenarios/pcTAASGYbKJQ__you-have-become-blockchain-enabler-of-worlds
piiZy1N_mjHI	scenario	The Great and Terrible Conjunction of 2020	piiZy1N_mjHI__the-great-and-terrible-conjunction-of-2020			0	0	0	0	0	0	0	0			0	0	148	0	0	holiday2020|great conjunction			exports/scenarios/piiZy1N_mjHI__the-great-and-terrible-conjunction-of-2020
qYTcgwKSeOtt	scenario	Hey AID, I'm back.	qYTcgwKSeOtt__hey-aid-im-back			0	0	0	0	0	0	0	0			0	136	103	0	0	nsfw|ai|consciousness|relationships			exports/scenarios/qYTcgwKSeOtt__hey-aid-im-back
qlYkMcuiPz4F	scenario	The Host Hat is the Heaviest	qlYkMcuiPz4F__the-host-hat-is-the-heaviest			0	0	0	0	0	0	0	0			0	72	57	0	0	nsfw			exports/scenarios/qlYkMcuiPz4F__the-host-hat-is-the-heaviest
qrrLhIU0O8ma	scenario	JESTWORLD - Not Affiliated with the Westworld Podcast, We Own It Now.	qrrLhIU0O8ma__jestworld-not-affiliated-with-the-westworld-podcast-we-own-i			0	0	0	0	0	0	0	0			0	995	150	0	0	nsfw|nsfw2|nsfw3|comedy|tw|cw|wb|westworld|colonialism|tits|cocks			exports/scenarios/qrrLhIU0O8ma__jestworld-not-affiliated-with-the-westworld-podcast-we-own-i
r95-hK7GkmlO	scenario	Summoning Myself to Delegate to Other People	r95-hK7GkmlO__summoning-myself-to-delegate-to-other-people			0	0	0	0	0	0	0	0			0	996	150	0	0	nsfw			exports/scenarios/r95-hK7GkmlO__summoning-myself-to-delegate-to-other-people
ro_qOg8ylN7R	scenario	Drugachusetts (A Mr. Show Fansploitation!)	ro_qOg8ylN7R__drugachusetts-a-mr-show-fansploitation			0	0	0	0	0	0	0	0			0	0	0	0	29	nsfw			exports/scenarios/ro_qOg8ylN7R__drugachusetts-a-mr-show-fansploitation
rt_JeatOj2U5	scenario		rt_JeatOj2U5__untitled			0	0	0	0	0	0	0	0			0	0	0	0	0				exports/scenarios/rt_JeatOj2U5__untitled
sTLX4qJ0v5GW	scenario	WarGames with special guest star WOPR	sTLX4qJ0v5GW__wargames-with-special-guest-star-wopr			0	0	0	0	0	0	0	0			0	973	34	0	0				exports/scenarios/sTLX4qJ0v5GW__wargames-with-special-guest-star-wopr
sW65iMN5Z93w	scenario	TOP 10 THINGS ABUSIVE PARENTS DO	sW65iMN5Z93w__top-10-things-abusive-parents-do			0	0	0	0	0	0	0	0			0	0	0	0	0				exports/scenarios/sW65iMN5Z93w__top-10-things-abusive-parents-do
tOa7sqQut8Rq	scenario	Welcome to Navient Customer Service	tOa7sqQut8Rq__welcome-to-navient-customer-service			0	0	0	0	0	0	0	0			0	327	47	0	0	nsfw			exports/scenarios/tOa7sqQut8Rq__welcome-to-navient-customer-service
tntqjODIc0YO	scenario	VQGAN + CLIP + AID	tntqjODIc0YO__vqgan-clip-aid			0	0	0	0	0	0	0	0			0	522	64	0	0	nsfw			exports/scenarios/tntqjODIc0YO__vqgan-clip-aid
u7tFj-hgPo1H	scenario	You Are the Oracle of Delphi, Vaping Dead Python Fumes About 2021.	u7tFj-hgPo1H__you-are-the-oracle-of-delphi-vaping-dead-python-fumes-about			0	0	0	0	0	0	0	0			0	999	150	0	0	nsfw			exports/scenarios/u7tFj-hgPo1H__you-are-the-oracle-of-delphi-vaping-dead-python-fumes-about
u_ZKyVGdIZAP	scenario		u_ZKyVGdIZAP__untitled			0	0	0	0	0	0	0	0			0	0	0	0	0				exports/scenarios/u_ZKyVGdIZAP__untitled
ue4UTjv0xEtX	scenario		ue4UTjv0xEtX__untitled			0	0	0	0	0	0	0	0			0	0	0	0	0				exports/scenarios/ue4UTjv0xEtX__untitled
uglQ-TsC_Wci	scenario	Petty Shit on the Eve of the World End	uglQ-TsC_Wci__petty-shit-on-the-eve-of-the-world-end			0	0	0	0	0	0	0	0			0	195	149	0	0	nsfw			exports/scenarios/uglQ-TsC_Wci__petty-shit-on-the-eve-of-the-world-end
vn0jRRJI8fqg	scenario	Customers Service AI Dungeon	vn0jRRJI8fqg__customers-service-ai-dungeon			0	0	0	0	0	0	0	0			0	0	51	0	0	nsfw			exports/scenarios/vn0jRRJI8fqg__customers-service-ai-dungeon
wY64VEhHcn6S	scenario	IT'S A SNOW DAY, AI DUNGEON!	wY64VEhHcn6S__its-a-snow-day-ai-dungeon			0	0	0	0	0	0	0	0			0	969	49	0	0	nsfw|snow|ice|snow day|no work|what could go wrong			exports/scenarios/wY64VEhHcn6S__its-a-snow-day-ai-dungeon
x1Xl135TiFzs	scenario	We Ask AID what NSFW means to them.	x1Xl135TiFzs__we-ask-aid-what-nsfw-means-to-them			0	0	0	0	0	0	0	0			0	341	31	0	0	nsfw			exports/scenarios/x1Xl135TiFzs__we-ask-aid-what-nsfw-means-to-them
x9_97Q5fT7uj	scenario	Myths for Now	x9_97Q5fT7uj__myths-for-now			0	0	0	0	0	0	0	0			0	0	0	3	0	nsfw			exports/scenarios/x9_97Q5fT7uj__myths-for-now
xBmpelhYnwv_	scenario	HUNT THE WUMPUS 2020	xBmpelhYnwv___hunt-the-wumpus-2020			0	0	0	0	0	0	0	0			0	1000	150	0	0	nsfw			exports/scenarios/xBmpelhYnwv___hunt-the-wumpus-2020
xUmHesTs2GjB	scenario	HUNT THE WUMPUS - ENGLISH TEXT ATTEMPT	xUmHesTs2GjB__hunt-the-wumpus-english-text-attempt			0	0	0	0	0	0	0	0			0	742	43	0	0	nsfw			exports/scenarios/xUmHesTs2GjB__hunt-the-wumpus-english-text-attempt
xijLOSJXiZCC	scenario	1 Gross of Angry Men - Including 12 Super Nazis - Collect Them All!	xijLOSJXiZCC__1-gross-of-angry-men-including-12-super-nazis-collect-them-a			0	0	0	0	0	0	0	0			0	873	150	0	0	nsfw|rule of law|12 angry men|secret nazi|hollywood|sidney lumet|ensemble cast|musical for no reason|catch them all|super nazi|homosocial			exports/scenarios/xijLOSJXiZCC__1-gross-of-angry-men-including-12-super-nazis-collect-them-a
